nomor,nama_akun,tanggal_komentar,komentar,komentar_preprocessing
669,@bunnandi2985,2023-09-16T07:39:55Z,Inilah kelemahanya hukum di negri ini ..harta kekayaanya sdh di sita..itu kan yg di sini..yg di luar negri kan msih bnyk hartanya..terus orang nya  di hukum bbrp tahun. keluar dari penjara ya menjual sabu lagi..kan masih tau cara2 nya dan masih punya langganan yg lain..knp tdk ditembak mati saja biar mata rantainya putus...tpi memang sdh menjadi rahasia umum.ktnya itu juga buat masukan bisnis orang2 tertentu...di negri ini.uang itu enak loh...,kelemaha hukum negri harta kekayaa sudah sita negri msih banyak harta hukum bbrp tahun penjara jual sabu tau cara langgan kenapa tidak tembak mati biar rantai putus tpi sudah rahasia umum masuk bisnis orang negri uang
2387,@syamnawali3714,2023-09-13T01:01:13Z,"Terima kasih untuk polri karna sudah menindak cepat kejadian tersebut ,,,<br>Seharusnya pecat langsung saja untuk pelajaran bagi supir&quot; bus pe.a lainya yg suka melawan arah",terima kasih polri karena tindak cepat jadi pecat ajar supir bus lai suka lawan arah
1476,@WawanGunawan-dn9jn,2023-09-16T06:05:36Z,Saya mau tanyak sama pak polisi. Hasil rampasan NARKOBA. Yang besar&quot; kemana kok ngak pernah tau. Dimuskan ka atau kemana. Rakyat gak tau,tanyak polisi hasil rampas narkoba mana ngak tau mus mana rakyat gak tau
1385,@ajiijoyja208,2023-09-13T12:28:05Z,"Semoga Aparat, Negara semakin serius &amp; tegas dlm memberantas narkoba. Termasuk dlm memberi hukuman kpd bandar &amp; pengedarnya.",moga aparat negara serius dalam berantas narkoba dalam hukum kpd bandar peedar
2646,@nunungfarida5704,2023-09-19T13:34:17Z,"Pantas smua nya di hukum mati , termasuk oknum bgtu juga para koruptor di hukum mati dan di miskinkan , Indonesia pasti aman dan menjadi negeri baldatun tayyibatun wa rabbun gafuurr",semua hukum mati oknum begitu koruptor hukum mati miskin indonesia aman negeri baldatun tayyibatun rabbun gafuurr
532,@ALFA_OMEGA_TV,2023-09-13T00:11:36Z,"Xixixixixi Presiden baru ngomong udah ada yang ketangkep, ini skenario dari para petinggi P*<b>*</b> bisa juga, langsung di tangkep aja sebelum yang lain nangkep, gitu aja di persulit xixixixi",xixixixixi presiden ngomong sudah ketangkep skenario petinggi tangkep aja nangkep gitu aja sulit xixixixi
2302,@perjuangandandoa1882,2023-09-13T00:44:53Z,"Lw GK dihukum mati bandar&quot;narkoba GK bkl kapok ngedarin trus ke generasi muda Indonesia,mohon pengadilan ,hukum mati semua,bandar&quot;narkoba,inih dah merusak generasi&quot;muda",tidak hukum mati bandar narkoba tidak akan kapok edarin terus generasi muda indonesia adil hukum mati bandar narkoba inih rusak generasi muda
443,@mahmudhidayat1792,2023-09-18T03:58:13Z,"Alhamdulillah polisi kita dapat menangkap gembongan narkoba dan menyita asetnya sungguh suatu prestasi polri  dan patut diapresiasi, selamat dan sukses Polri.",alhamdulillah polisi tangkap gembong narkoba sita aset sungguh prestasi polri patut apresiasi selamat sukses polri
626,@nasibmanik8769,2023-09-13T04:45:17Z,"Bongkar habis jaringan narkoba dan antek antek ilegal .....cara cara cina .....ttpu ,aset aset bayar hutangg nkri hanis subsidi tapi malas narkoba anak banyak istri bamyak merusak warga yg baik dan benar",bongkar habis jaring narkoba antek antek ilegal cina ttpu aset aset bayar hutangg nkri hanis subsidi malas narkoba anak istri bamyak rusak warga
1066,@putriinrh493,2023-09-13T03:35:49Z,Kejak Sa an kalao ada  kasos narkba  yg tertangkap  ke jagong mala senang  uwang banyak wong endonesia banyak yg islam  tapi gk iman  imane karo donyo tok.,kejak kalao kasos narkba tangkap jagong mala senang uwang endonesia islam tidak iman imane karo donyo tok
1677,@rinawates1252,2023-09-13T01:25:58Z,"Wah polisi kita hebat sekali bs sukses menggerebek narkoba dan .....apalagi jumblahnya 10 tliliun wah ,.hebat sekali ..,semoga sukses terusss😊😊😊",polisi hebat sukses gerebek narkoba jumblah tliliun hebat moga sukses terusss
1993,@fauz7488,2023-09-16T06:13:54Z,"Di sini pak ,di sumatera utara kabupaten langkat kecamatan pangkalan susu, penjualan narkoba jenis sabu2 sangat meraja lela sprti menjual bahan pokok bebas..tolong sangat pak peresiden ,pak kapolri dan pak kpoda",sumatera utara kabupaten langkat camat pangkal susu jual narkoba jenis sabu raja lela sprti jual bahan pokok bebas tolong residen kapolri kpoda
444,@yudhisasang3448,2023-09-18T05:24:02Z,Brobrokx aparat negara yg melindungi jaringan sindikat narkoba perlu diberi ganjaran hukuman yg seberat-betatx.,brobrokx aparat negara lindung jaring sindikat narkoba ganjar hukum berat betatx
1606,@naomiwita4686,2023-09-20T00:45:42Z,koropsi jg hrs dimiskinkan........<br>kl cmn narkoba gk adil ..yg penting itu ..koropsinya ......kl narkoba itu buat pilihan hidup buat mati ..,koropsi juga hrs miskin narkoba tidak adil koropsi narkoba pilih hidup mati
1384,@jrd-8378,2023-09-19T06:51:22Z,Gaji dan Tunjangan POLRI wajib dinaikan.<br>Agar terhindar dari Sogok menyogok....<br><br>Polri sekarang memang sudah berubah.<br>memang luar biasa kinarja Polri.,gaji tunjang polri wajib naik hindar sogok sogok polri ubah kinarja polri
1230,@kamsol3849,2023-09-13T00:04:02Z,BNN bgmn tuh ? Ga ada krjnn dn fungsinya. Cukup Polri sj yg menangani narkoba. Bubarkan sj BNN tdk berfungsi.,bnn bgmn tidak krjnn dan fungsi polri saja tangan narkoba bubar saja bnn tidak fungsi
1275,@sirojudin5726,2023-09-18T03:39:36Z,AWWB TLG SAMPAEKANKE PEMERINTAH SITA ASETNYASEMUA DAN HUKUMMATI MREKASEMUA BAWAKE NUSAKAMBANGAN MREKABIKIN RESAH MASARAKAT  TLG BURU DAN INTROGASIMRÈKA SEMUA JANGAN ADA YG LOLOS TLG SUPAÝA NKRI BEBÀ DR NAŔKOBA  TLG HUKUMMATI<br>MREKA JANGAN AMPUN HKM MATISEMUA WASSALAM DR R.J,awwb tlg sampaekanke perintah sita asetnyasemua hukummati mrekasemua bawake nusakambangan mrekabikin resah masarakat tlg buru introgasimrka lolos tlg supaa nkri beb nakoba tlg hukummatimreka ampun hkm matisemua wassalam
1117,@sukirmanherisiswanto7810,2023-09-29T06:30:50Z,Masukkan saja satu gedung bandar narkoba sama para koruptor baru di boom ini yang menghancurkan negara Dan generasi mudah Indonesia,masuk gedung bandar narkoba koruptor boom hancur negara generasi mudah indonesia
1698,@mustikaayuningtyas8332,2023-09-19T10:39:21Z,Jaringan narkoba nurut padangan jika manusiaya tidak di hukum mati.manusia nkri nati bayak yang rusak.patesan aloh murka teryata bayak manusia dolim ke aloh,jaring narkoba nurut padang manusiaya hukum mati manusia nkri nati bayak rusak patesan aloh murka teryata bayak manusia dolim aloh
531,@kim_aliya7729,2023-09-19T12:03:16Z,Pengedarnya di suapin sabu dulu tuh  yang banyak sebelum sabunya di bakar biar ngerasain kasian jualan mulu anak orang jadi korban mulu,peedar suapin sabu sabu bakar biar ngerasain kasi jual mulu anak korban mulu
808,@user-hx9yi4dx6y,2023-09-13T10:01:25Z,Terus kembangkan jangan berhenti sampai disini tidak menutup kemungkinan adanya oknum aparat yg menjadi bekingan dalam sindikat jaringan pengederan narkoba jaringan besar ini.,kembang henti tutup oknum aparat beking sindikat jaring keder narkoba jaring
897,@seroja5249,2023-09-13T04:05:29Z,Entahlah.klu kasus sprti ini kmi ckup menilai dr kasus2 sblumnya.nnti jg senyap sndri nggak tau klnjutannya bagaimana,kalau sprti kmi ckup nilai kasus sblum nanti juga senyap nggak tau klnjutan
1383,@sulistiyanaspd1778,2023-09-13T05:40:10Z,"Salud kepada pihak kepolisian atas prestasi mengungkap dan menangkap jaringan narkoba internasional, semoga generasi muda harapan bangsa bisa terbebas dari barang haram ini sehingga diharapkan kedepan Indonesia bisa bersih dan terbenas dari narkoba",salud polisi prestasi ungkap tangkap jaring narkoba internasional moga generasi muda harap bangsa bebas barang haram harap depan indonesia bersih terbenas narkoba
1084,@WisnuFauzi-bs2ut,2023-09-14T06:48:25Z,Ungkap situs situs slot bandar nya or Indonesia semua .. parah co marak sekali di Indonesia judi slot bikin stres or aja,situs situs slot bandar indonesia parah marak indonesia judi slot bikin stres aja
1774,@telikseranmaymuna815,2023-09-13T22:21:45Z,"Coba polisi juga selidiki dipapua ditempat kita banyak anak&quot; mudanya yg jarang tidur dan mereka beribut hampir mau pagi,tdk tau apa yg dilakukan karena banyak ortunya masa bodoh dan seperti pembiaran begitu juga rt nya bahkan anak&quot; nya rt ini jarang tidur begadang terus,kita di kotaraja dalm gg dihe dua abepura papua jayapura,tolong pakpol selidiki jangan&quot;mungkin ada perputaran narkoba juga.",coba polisi selidik dipapua tempat anak muda jarang tidur ribut pagi tidak tau ortu bodoh biar anak jarang tidur begadang kotaraja dalm dihe abepura papua jayapura tolong pakpol selidik putar narkoba
2055,@pakdepauzi6096,2023-09-19T09:57:46Z,"segeralah ditembak mati, jangan sampai basi ceritanya, biasanya begitu lambat laun hilang cerita narkobanya lenyap ditelan bumi.",segera tembak mati basi cerita lambat laun hilang cerita narkoba lenyap tel bumi
2453,@agungwibowo8052,2023-09-13T02:49:21Z,"Inilah negri Konoha, Bandar judi, Bandar Narkoba ketangkap di hukum berat aset di sita,,sementara penjahat sebenarnya para Koruptor yang jelas merugikan seluruh rakyat di hukum ringan aset ga disita,,",negri konoha bandar judi bandar narkoba tangkap hukum berat aset sita jahat koruptor rugi rakyat hukum ringan aset tidak sita
2245,@RiyanTuying-nq8jc,2023-09-13T14:12:43Z,"Denger brita ke gini,bukannya gua seneng malah gua makin benci,,bagaimana mungkin narkoba Berton &quot; Dengan mudahnya masuk negara kita,masih ingat jendral laknat teddy minahasa??",denger brita gin saya neng saya benci narkoba ton mudah negara jendral laknat teddy minahasa
2032,@atfachannel600,2023-09-18T14:47:09Z,"Percumanya itu toh juga tangkapan dapat dijual.<br>Intinya pelaku org punya pengaruh dan pemegang hukum,tumbal adalah masyarakat bodoh dan anak-anak mereka yg bersekolah.",percuma tangkap jual inti laku orang pengaruh pegang hukum tumbal masyarakat bodoh anak anak sekolah
2415,@alansyahnadja9445,2023-09-14T15:53:40Z,"Mana besar mslah sambo dngn narkoba,klau sy kluarga yg di bunuh sambo hmmm psti sdh cari klaurganya sambo sy bunuh jga.",masalah sambo dengan narkoba saya keluarga bunuh sambo pasti sudah cari keluarga sambo saya bunuh juga
2316,@user-gp6gx8xq1b,2023-09-16T04:19:44Z,Jangan sampai pihak kepolisian terlena oleh rayuan bandar narkoba sehingga mau jadi kurir narkoba contoh ada oknum polisi yang jadi kurir dan informan bandar narkoba hingga dia aman dari pihak berwajib,polisi lena rayu bandar narkoba kurir narkoba contoh oknum polisi kurir informan bandar narkoba aman wajib
538,@djokosutrisno9280,2023-09-18T03:46:30Z,Ini baru acung jempol untuk polri tapi ini baru satu diantara begitu banyak masalah yg juga lebih berbahaya diantara yg lain adalah garong besar alias korup klas paus yg merusak sendi sendi masyarakat dan negara.,acung jempol polri bahaya garong alias korup klas paus rusak sendi sendi masyarakat negara
1701,@hutzonsiahaan6373,2023-09-18T13:17:16Z,"mohon usut dalang d backingnya para pngak hukum jngn hny  sbts ditangkap,kmn arah uang d ast yng disita tsb pak pol???",usut dalang backing pngak hukum jangan hny sbts tangkap kmn arah uang ast yng sita sebut pol
2103,@kunangchannel5767,2023-09-12T23:05:15Z,"Slrh yg terlibat beredarnya narkoba hrs benar2 dibasmi krn tlh menelan byk korban merusak moral, mental dan akhlak generasi muda penerus bangsa",slrh libat edar narkoba hrs benar basmi karena tlh tel byk korban rusak moral mental akhlak generasi muda terus bangsa
2199,@user-jt1le8rk3y,2023-09-14T15:38:12Z,Hukum Mati saja...<br>Ini perbuatan biadab yg meracuni generasi muda kedepan...<br><br>Sukses udh bisa mengungkap Bandar dan becking nya juga...,hukum mati buat biadab racun generasi muda depan sukses sudah ungkap bandar becking
978,@endangsupriatna5997,2023-09-13T01:14:57Z,POLRI BRAVO..demogga indonesia terlepas dari narkoba..dan masyarakat nusantara sehat dan semangat  mecari kerja halal..Aamiinn ❤❤❤🎉🎉🎉,polri bravo demogga indonesia lepas narkoba masyarakat nusantara sehat semangat mecari halal aamiinn
1454,@wirdimusowwir5297,2023-09-16T01:54:32Z,polisi yg berhasil mengungkap kasus narkoba sebesar in8 harusnya dikasih penghargaan dan kenaikan pangkat.. biar polisi2 lain jg terpicu buat buka kasus2 besar jg.. baru kali ino polisi buka kasus narkoba sebesar ini,polisi hasil ungkap narkoba kasih harga naik pangkat biar polisi juga picu buka kasus juga ino polisi buka narkoba
242,@zazafaridia,2023-09-13T00:41:34Z,"Alhamdulillah dapat lumbung cuan lgi.. Perlu diawasi jg ini polisi, nti itu barang hanya muter muter aja.. Di perdagangkan lgi..",alhamdulillah lumbung cuan lagi awas juga polisi nti barang muter muter aja dagang lagi
954,@silitongasabam8135,2023-09-18T03:28:29Z,"Tidak seorang pun yang bisa lolos dari perbuatan jahat di muka bumi ini, semuanya pasti terungkap capat atau lambat, karna Tuhan selalu menyertai para Polri yang bertugas di seluruh indonesia",lolos buat jahat muka bumi ungkap capat lambat karena tuhan serta polri tugas indonesia
554,@hartatikbarisan4091,2023-09-17T02:38:35Z,SETUJU ....JIKA PELAKU INI DI HUKUM BERAT BAHKAN HUKUMAN MATI...MEREKA INI TELAH MERUSAK MENTAL DAN FISIK GENERASI MUDA...,tuju laku hukum berat hukum mati rusak mental fisik generasi muda
2463,@masbudi6163,2023-09-12T23:55:09Z,"Memeng polisi itu bngsat,byk anggota nya yg trlbt, dasar polri GK brguna bngsat",memeng polisi bngsat byk anggota trlbt dasar polri tidak brguna bngsat
2264,@yustamiyustami5348,2023-09-16T10:12:35Z,Bos narkoba peralatan yang lebih canggih dan ber ubah ubah  setiap waktu semakin dikejar makin meraja lela,bos narkoba alat canggih ber ubah ubah waktu kejar raja lela
820,@tarajunaidi4389,2023-09-15T06:14:45Z,"Yg paling heran kenapa didalam penjara masih bisa mengendalikan narkoba, jadiseolah olah penjara bukan efek jera tapi malah jd tmpt persembunyian yg paling aman",heran dalam penjara kendali narkoba jadiseolah olah penjara efek jera tmpt sembunyi aman
2481,@riyantoriyanto2244,2023-09-18T01:01:37Z,"Pertanyaanya siapa yg bisa ngeluarin modal sebanyak itu buat kulakan narkoba ?.... Klo aparat&amp; pejabat nasionalismenya tinggi buat bela negara anti suap , mafia berduit pasti tertumpas, semangat pak petugas selamatkan indonesia , surga balasanmu pak",pertanyaa ngeluarin modal kulak narkoba aparat jabat nasionalisme tinggi bela negara anti suap mafia duit tumpas semangat tugas selamat indonesia surga balas
1880,@gatotpriyodigdo3091,2023-09-16T18:48:30Z,Kita tunggu vonis nya aja biasa hukuman seumur hidup buat gembong gembong narkoba kalo bisa hukuman mati,tunggu vonis aja hukum umur hidup gembong gembong narkoba hukum mati
1964,@vivopasid5381,2023-09-15T01:54:07Z,"Semoga Polri balik seperti dulu, yakni dibawah TNI. Kematian orang akibat kesalahan TNI sangat heboh tapi kematian akibat narkoba baik karakter atau nyawa orang  yaaah jutaan oran. Pieee ikiii.",moga polri bawah tni mati akibat salah tni heboh mati akibat narkoba karakter nyawa yaaah juta oran pieee ikiii
454,@yohanesboediono2022,2023-09-17T15:02:44Z,MHN PAK POLISI KLO WARTAWAN TANYA BGM TEHNIK KERJA POLISI BISA SUKSES JANGAN DIJAWAB. PAAK RAHASIA         BRAVO POLISI.,mhn polisi wartawan bgm tehnik polisi sukses paak rahasia bravo polisi
2580,@rosadinurdin1383,2023-09-12T23:59:07Z,"Indonesia ngga bisa hilang dari narkoba, tindakan kg tegas dari aparat , masih bisa damai ,yg ecek ecek aja bisa damai apa lagi yg kls kakap,",indonesia hilang narkoba tindak aparat damai ecek ecek aja damai kls kakap
1653,@paternusarios7605,2023-09-13T02:04:42Z,"Bandar Narkoba,selama ini Bebas bertransaksi dengan jaringan sangat  bebas bergerak ,,,bukan Rahasia lagi pak KAPOLRI . Trima kasih buat Bapak Presiden IR .Joko Widodo ,yang sudah peka membuat trobosan ,peduli untuk menyelamatkan Generasi Muda kita. Perintahkan dan intruksi segera kepada anak buah Bapak,  Panglima,Pangdam, kapolri ...sikat dan sita segera aset2 para Bandar NARKOBA dan HUKUM MATI segera,, ini pencucisn Uang...",bandar narkoba bebas transaksi jaring bebas gerak rahasia kapolri terima kasih presiden joko widodo peka trobosan peduli selamat generasi muda perintah intruksi anak buah panglima pangdam kapolri sikat sita aset bandar narkoba hukum mati pencucisn uang
2609,@amirudin5951,2023-09-15T23:26:15Z,"Terus barang bukti nya mau di apain?<br>A. Di bakar <br>B. Di buang ke laut<br>C. Di puterin lagi<br>D. Syg di buang,itu duit semua 😀",barang bukti apain bakar buang lautc puterin lagid syg buang duit
1277,@abqoriechannel9885,2023-09-15T06:50:03Z,"Hebat y ,, jaringan narkoba internasional bisa d tangkap mabes polri,,, klo d jadikan KPK bagus itu,,, tolong pak jokowi printahkan mabes polri untuk memberantas jaringan korupsi yg sdh menjamur d negara ini...",hebat jaring narkoba internasional tangkap mabes polri jadi kpk bagus tolong jokowi printahkan mabes polri berantas jaring korupsi sudah jamur negara
1175,@wanthobo1763,2023-09-16T09:19:30Z,Mau di ke manakan bangsa ini sbenarnya???? Kasus narkoba tak henti2nya brhenti sampai di sini....siapa di belakang smua ini ? Hendaknya mulai saat ini narkoba hrs hilang.....krn jlas merusak generasi muda dan tatanan bangsa negara.....jlas trdampak ke semua lapisan masyarakat luas....dan ahirnya masa depan bangsa ini akqn hancur lebur...,manakan bangsa sbenar narkoba brhenti semua narkoba hrs hilang karena jlas rusak generasi muda tatanan bangsa negara jlas trdampak lapis masyarakat luas ahir bangsa akqn hancur lebur
232,@makhluktuhan.,2023-09-16T23:48:44Z,"Polisi Indonesia : ini tangkapan besar harus di usut tuntas<br>Bandar : ini hanya masalah kecil, tetap lanjutkan peredaran biar merasa mereka (polisi) bekerja. Siapkan uang kita suap mereka biar jln lancar<br>Wkwkkwkwkw semua sudah ada jalurnya",polisi indonesia tangkap usut tuntasbandar lanjut edar biar polisi siap uang suap biar jln lancarwkwkkwkwkw jalur
1886,@suhermanto-uy4cn,2023-09-15T23:38:06Z,Kalau di Luar negeri kasus narkoba   1kg mesti hukuman mati. Kalau di sini biar gak repot ya hukuman mati biar gak merepotkan negara dan aparat negara. Gitu aja kok repot,negeri narkoba mesti hukum mati biar gak repot hukum mati biar gak repot negara aparat negara gitu aja repot
2046,@suwarno737,2023-09-19T00:37:43Z,"Pelaku2 peredaran narkoba sangat harus dihukum mati sekalipun jendral ,karena mereka itu pengkianat2 bangsa dan negara.<br>Inilah bedanya para pejuang2 dulu dengan elit2 sekarang ini.<br>Pejuang benar2 memikirkan jiwa bangsa dengan taruhan nyawa,<br>Saat ini para penikmat malah marak merusak jiwa bangsa.",pelaku edar narkoba hukum mati jendral pengkianat bangsa negara beda pejuang elit juang benar pikir jiwa bangsa taruh nyawa nikmat marak rusak jiwa bangsa
493,@yulinlesar2411,2023-09-21T05:55:13Z,Semua asetnya dan uang yg disita semua masukkan ke kas negara. Para pelaku dihukum  siapapun yg terlibat. Mantap kerja polisi,aset uang sita masuk kas negara laku hukum libat mantap polisi
